date,_id,date,code,close,vol,amount,delta,insert_time,ma5,ma20,ma60,macd,signal,rsi,volatility,vol_change,target_1,target_2,target_3,target_4,target_5
2018-06-01,68505d6d34a7c6e6d373af16,2018-06-01,510500,5.067,685086,411788656.0,-1.19,2025-06-17 02:07:41.174,5.142,5.300549999999999,5.3410166666666665,-0.05059826223034225,-0.01935781800170443,32.81471004243285,0.10687300629099711,-0.03526134798613201,-0.0002,0.0176,-0.0012,-0.0054,-0.0127
2018-06-04,68505d6d34a7c6e6d373af17,2018-06-04,510500,5.066,486636,292051584.0,-0.02,2025-06-17 02:07:41.174,5.1036,5.2862,5.334416666666668,-0.05912868278789585,-0.027311990958942715,27.439024390243873,0.11813444615526883,-0.2896716616599959,0.0176,-0.0012,-0.0054,-0.0127,-0.0063
2018-06-05,68505d6d34a7c6e6d373af18,2018-06-05,510500,5.155,550145,332988288.0,1.76,2025-06-17 02:07:41.174,5.0966000000000005,5.275,5.330183333333333,-0.05803851447500463,-0.0334572956621551,36.74863387978142,0.11948397822562844,0.13050616888187472,-0.0012,-0.0054,-0.0127,-0.0063,0.0086
2018-06-06,68505d6d34a7c6e6d373af19,2018-06-06,510500,5.149,1009117,615029904.0,-0.12,2025-06-17 02:07:41.174,5.113,5.2646,5.3250166666666665,-0.05700161890820965,-0.038166160311366014,38.264580369843536,0.12101343987991438,0.8342746003326396,-0.0054,-0.0127,-0.0063,0.0086,-0.0148
2018-06-07,68505d6d34a7c6e6d373af1a,2018-06-07,510500,5.121,525575,319724880.0,-0.54,2025-06-17 02:07:41.174,5.1116,5.25165,5.318116666666667,-0.05777326347658196,-0.0420875809444092,33.62068965517243,0.1218693325267551,-0.4791733763280175,-0.0127,-0.0063,0.0086,-0.0148,-0.0016
2018-06-08,68505d6d34a7c6e6d373af1b,2018-06-08,510500,5.056,711008,425895952.0,-1.27,2025-06-17 02:07:41.174,5.1094,5.23765,5.309100000000001,-0.06290462872557434,-0.04625099050064223,24.714285714285708,0.12761672675381822,0.35281929315511573,-0.0063,0.0086,-0.0148,-0.0016,-0.0185
2018-06-11,68505d6d34a7c6e6d373af1c,2018-06-11,510500,5.024,608370,362777520.0,-0.63,2025-06-17 02:07:41.174,5.101000000000001,5.22335,5.3,-0.06876077382121615,-0.05075294716475702,21.156558533145315,0.13489889976528657,-0.14435561906476435,0.0086,-0.0148,-0.0016,-0.0185,-0.0656
2018-06-12,68505d6d34a7c6e6d373af1d,2018-06-12,510500,5.067,778656,465374736.0,0.86,2025-06-17 02:07:41.174,5.0834,5.2086,5.292833333333333,-0.0691351236959088,-0.05442938247098738,28.46607669616523,0.13506855958906047,0.27990532077518626,-0.0148,-0.0016,-0.0185,-0.0656,0.0092
2018-06-13,68505d6d34a7c6e6d373af1e,2018-06-13,510500,4.992,648252,386370032.0,-1.48,2025-06-17 02:07:41.174,5.052,5.19075,5.2846,-0.0746234590826802,-0.058468197793325946,26.22282608695656,0.13906790276313585,-0.16747318456417215,-0.0016,-0.0185,-0.0656,0.0092,-0.0184
2018-06-14,68505d6d34a7c6e6d373af1f,2018-06-14,510500,4.984,722948,427582848.0,-0.16,2025-06-17 02:07:41.174,5.0246,5.17425,5.276750000000001,-0.07871120379786944,-0.06251679899423465,28.805970149253767,0.14319066236826722,0.1152267945181813,-0.0185,-0.0656,0.0092,-0.0184,0.0135
2018-06-15,68505d6d34a7c6e6d373af20,2018-06-15,510500,4.892,1168962,679873312.0,-1.85,2025-06-17 02:07:41.174,4.9918,5.1514,5.267,-0.08835589035480851,-0.06768461726634943,25.66489361702132,0.15013201208476712,0.6169378710502,-0.0656,0.0092,-0.0184,0.0135,-0.0096
2018-06-19,68505d6d34a7c6e6d373af21,2018-06-19,510500,4.571,2005048,1109059904.0,-6.56,2025-06-17 02:07:41.174,4.9012,5.10945,5.251866666666667,-0.120512201584833,-0.07825013413004614,19.203980099502502,0.18680794387478647,0.7152379632528687,0.0092,-0.0184,0.0135,-0.0096,0.009
2018-06-20,68505d6d34a7c6e6d373af22,2018-06-20,510500,4.613,1442880,785545888.0,0.92,2025-06-17 02:07:41.174,4.8104,5.06845,5.2382,-0.14098210694642166,-0.09079652869332125,25.43290043290051,0.20146894105671537,-0.2803763301427198,-0.0184,0.0135,-0.0096,0.009,-0.014
2018-06-21,68505d6d34a7c6e6d373af23,2018-06-21,510500,4.528,1940239,1060420480.0,-1.84,2025-06-17 02:07:41.174,4.7176,5.0268999999999995,5.223133333333334,-0.1621937751704996,-0.10507597798875692,18.3544303797469,0.2229401382953399,0.3446987968507429,0.0135,-0.0096,0.009,-0.014,-0.0077
2018-06-22,68505d6d34a7c6e6d373af24,2018-06-22,510500,4.589,991003,536493648.0,1.35,2025-06-17 02:07:41.174,4.6386,4.98925,5.213933333333333,-0.1720981445748846,-0.11848041130598247,24.789029535865097,0.230384318499574,-0.489236635280499,-0.0096,0.009,-0.014,-0.0077,0.0366
2018-06-25,68505d6d34a7c6e6d373af25,2018-06-25,510500,4.545,749641,409242160.0,-0.96,2025-06-17 02:07:41.174,4.5692,4.9531,5.202233333333334,-0.18140671724698354,-0.1310656724941827,23.713420787083862,0.2408299028469046,-0.2435532485774513,0.009,-0.014,-0.0077,0.0366,-0.0168
2018-06-26,68505d6d34a7c6e6d373af26,2018-06-26,510500,4.586,948547,513957760.0,0.9,2025-06-17 02:07:41.174,4.5722000000000005,4.9195,5.189166666666666,-0.1833617902265816,-0.14152489604066248,19.830328738070122,0.24292093147226795,0.26533500702336177,-0.014,-0.0077,0.0366,-0.0168,0.0109
2018-06-27,68505d6d34a7c6e6d373af27,2018-06-27,510500,4.522,763497,414076992.0,-1.4,2025-06-17 02:07:41.174,4.554,4.886100000000001,5.176083333333334,-0.18790936261542246,-0.1508017893556145,18.6813186813188,0.249602399617316,-0.19508785542519247,-0.0077,0.0366,-0.0168,0.0109,-0.0141
2018-06-28,68505d6d34a7c6e6d373af28,2018-06-28,510500,4.487,836408,452088256.0,-0.77,2025-06-17 02:07:41.174,4.545800000000001,4.8571,5.16145,-0.19212288100992314,-0.15906600768647625,18.551587301587432,0.2609155741654576,0.09549611851782003,0.0366,-0.0168,0.0109,-0.0141,-0.0276
2018-06-29,68505d6d34a7c6e6d373af29,2018-06-29,510500,4.651,1349808,738046048.0,3.66,2025-06-17 02:07:41.174,4.5582,4.83325,5.148333333333334,-0.18015201501119993,-0.16328320915142097,31.707317073170785,0.2566151890733336,0.6138152671901751,-0.0168,0.0109,-0.0141,-0.0276,0.0005
2018-07-02,68505d6d34a7c6e6d373af2a,2018-07-02,510500,4.573,1125681,616906384.0,-1.68,2025-06-17 02:07:41.174,4.5638000000000005,4.80855,5.134033333333333,-0.17494233920010593,-0.16561503516115797,30.44232437120563,0.256706359997454,-0.16604361509192422,0.0109,-0.0141,-0.0276,0.0005,0.0266
2018-07-03,68505d6d34a7c6e6d373af2b,2018-07-03,510500,4.623,1787771,974213616.0,1.09,2025-06-17 02:07:41.174,4.5712,4.7864,5.121316666666667,-0.16487843548258052,-0.16546771522544249,30.86206896551728,0.25239909917260445,0.5881684065023749,-0.0141,-0.0276,0.0005,0.0266,0.0057
2018-07-04,68505d6d34a7c6e6d373af2c,2018-07-04,510500,4.558,952401,517797168.0,-1.41,2025-06-17 02:07:41.174,4.5784,4.75655,5.108266666666667,-0.16029983928813785,-0.16443414003798157,31.13043478260873,0.24158260546476004,-0.467269018235557,-0.0276,0.0005,0.0266,0.0057,-0.0197
2018-07-05,68505d6d34a7c6e6d373af2d,2018-07-05,510500,4.432,1007082,539223728.0,-2.76,2025-06-17 02:07:41.174,4.5674,4.7207,5.092983333333334,-0.164937123303452,-0.16453473669107566,28.23343848580447,0.2333387192360507,0.057413841438637814,0.0005,0.0266,0.0057,-0.0197,0.0303
2018-07-06,68505d6d34a7c6e6d373af2e,2018-07-06,510500,4.434,1309924,692677248.0,0.05,2025-06-17 02:07:41.174,4.524,4.68635,5.077016666666667,-0.16653115353421466,-0.16493402005970348,30.56027164685912,0.2215793252277937,0.30071235510117345,0.0266,0.0057,-0.0197,0.0303,0.0026
2018-07-09,68505d6d34a7c6e6d373af2f,2018-07-09,510500,4.552,817787,439205088.0,2.66,2025-06-17 02:07:41.174,4.5198,4.66115,5.062849999999999,-0.1564691412815744,-0.16324104430407768,49.02564102564102,0.20539545298094172,-0.3756988955084417,0.0057,-0.0197,0.0303,0.0026,0.0011
2018-07-10,68505d6d34a7c6e6d373af30,2018-07-10,510500,4.578,452621,245388916.0,0.57,2025-06-17 02:07:41.174,4.5108,4.638850000000001,5.049616666666667,-0.14472860015735023,-0.1595385554747322,48.17518248175182,0.18734524139584405,-0.4465294752790152,-0.0197,0.0303,0.0026,0.0011,-0.0034
2018-07-11,68505d6d34a7c6e6d373af31,2018-07-11,510500,4.488,2690446,1432038480.0,-1.97,2025-06-17 02:07:41.174,4.4968,4.6099000000000006,5.035183333333333,-0.14106032890438414,-0.1558429101606626,47.92531120331954,0.16051689532318114,4.944147531820221,0.0303,0.0026,0.0011,-0.0034,-0.005
2018-07-12,68505d6d34a7c6e6d373af32,2018-07-12,510500,4.624,1520153,830299472.0,3.03,2025-06-17 02:07:41.174,4.535200000000001,4.5915,5.0233,-0.12572979924574312,-0.1498202879776787,51.68431183830603,0.13317479609810504,-0.4349810403182224,0.0026,0.0011,-0.0034,-0.005,-0.0087
2018-07-13,68505d6d34a7c6e6d373af33,2018-07-13,510500,4.636,553886,304835456.0,0.26,2025-06-17 02:07:41.174,4.5756,4.5741,5.0132666666666665,-0.1113286173280521,-0.1421219538477534,54.518371400198625,0.09701974839654837,-0.6356379917021511,0.0011,-0.0034,-0.005,-0.0087,0.0127
2018-07-16,68505d6d34a7c6e6d373af34,2018-07-16,510500,4.641,699099,384465200.0,0.11,2025-06-17 02:07:41.174,4.5934,4.56155,5.002316666666667,-0.09837807745147842,-0.1333731785684984,52.832131822863026,0.06452618807391647,0.26217127712200705,-0.0034,-0.005,-0.0087,0.0127,0.0078
2018-07-17,68505d6d34a7c6e6d373af35,2018-07-17,510500,4.625,765825,419486896.0,-0.34,2025-06-17 02:07:41.174,4.6028,4.56425,4.990666666666667,-0.08838687865984429,-0.12437591858676758,55.57963163596966,0.06605410461753419,0.09544570940596397,-0.005,-0.0087,0.0127,0.0078,0.0174
2018-07-18,68505d6d34a7c6e6d373af36,2018-07-18,510500,4.602,580061,319492944.0,-0.5,2025-06-17 02:07:41.174,4.6256,4.5637,4.98025,-0.081386516317,-0.11577803813281408,56.31174533479695,0.06567151108664314,-0.24256716612803186,-0.0087,0.0127,0.0078,0.0174,0.0002
2018-07-19,68505d6d34a7c6e6d373af37,2018-07-19,510500,4.562,752068,409224816.0,-0.87,2025-06-17 02:07:41.174,4.6132,4.5654,4.970133333333334,-0.07816530346927753,-0.10825549120010677,44.34561626429481,0.06513661756147977,0.2965326060535012,0.0127,0.0078,0.0174,0.0002,-0.0061
2018-07-20,68505d6d34a7c6e6d373af38,2018-07-20,510500,4.62,1189524,648748304.0,1.27,2025-06-17 02:07:41.174,4.61,4.56695,4.9591,-0.07012400789377704,-0.10062919453884084,53.063885267275076,0.06608963211931417,0.5816708063632543,0.0078,0.0174,0.0002,-0.0061,-0.0053
2018-07-23,68505d6d34a7c6e6d373af39,2018-07-23,510500,4.656,787437,433372576.0,0.78,2025-06-17 02:07:41.174,4.613,4.5725,4.948583333333334,-0.06015291867771477,-0.09253393936661564,52.19123505976093,0.0687562437354871,-0.3380234446719864,0.0174,0.0002,-0.0061,-0.0053,-0.0156
2018-07-24,68505d6d34a7c6e6d373af3a,2018-07-24,510500,4.737,1986404,1115275664.0,1.74,2025-06-17 02:07:41.174,4.6354,4.58005,4.941033333333333,-0.04519376993376145,-0.0830659054800448,61.638491547464284,0.07798749899812288,1.5226195873447654,0.0002,-0.0061,-0.0053,-0.0156,0.0022
2018-07-25,68505d6d34a7c6e6d373af3b,2018-07-25,510500,4.738,662522,373339472.0,0.02,2025-06-17 02:07:41.174,4.6626,4.59085,4.933116666666666,-0.03287883835449534,-0.07302849205493492,73.75776397515531,0.08423168237529051,-0.6664716744428626,-0.0061,-0.0053,-0.0156,0.0022,-0.0162
2018-07-26,68505d6d34a7c6e6d373af3c,2018-07-26,510500,4.709,759910,425675216.0,-0.61,2025-06-17 02:07:41.174,4.692,4.60195,4.92495,-0.02516909038379378,-0.0634566117207067,70.49180327868848,0.08445333498125558,0.1469958733445833,-0.0053,-0.0156,0.0022,-0.0162,-0.024
2018-07-27,68505d6d34a7c6e6d373af3d,2018-07-27,510500,4.684,789404,440446928.0,-0.53,2025-06-17 02:07:41.174,4.7048000000000005,4.6036,4.915483333333333,-0.02083616430550883,-0.05493252223766713,61.4186851211073,0.08577412197150433,0.03881249095287598,-0.0156,0.0022,-0.0162,-0.024,-0.0101
2018-07-30,68505d6d34a7c6e6d373af3e,2018-07-30,510500,4.611,1033400,570104272.0,-1.56,2025-06-17 02:07:41.174,4.6958,4.6055,4.904866666666667,-0.023027334309068337,-0.04855148465194737,52.63999999999996,0.08548099203906401,0.3090888822453395,0.0022,-0.0162,-0.024,-0.0101,-0.0219
2018-07-31,68505d6d34a7c6e6d373af3f,2018-07-31,510500,4.621,693828,381619312.0,0.22,2025-06-17 02:07:41.174,4.6726,4.6053999999999995,4.892666666666667,-0.023683922382408795,-0.043577972198039654,62.201834862385304,0.08546060957807525,-0.3285968647184052,-0.0162,-0.024,-0.0101,-0.0219,0.0258
2018-08-01,68505d6d34a7c6e6d373af40,2018-08-01,510500,4.546,1121054,616093312.0,-1.62,2025-06-17 02:07:41.174,4.6342,4.6048,4.878783333333333,-0.029911346971124964,-0.04084464715265672,41.942148760330674,0.08585213726906701,0.6157520307626674,-0.024,-0.0101,-0.0219,0.0258,-0.0132
2018-08-02,68505d6d34a7c6e6d373af41,2018-08-02,510500,4.437,1620096,855991584.0,-2.4,2025-06-17 02:07:41.174,4.5798000000000005,4.60505,4.86345,-0.04314466997400945,-0.041304651716927265,32.8743545611016,0.08532814368803339,0.445154292299925,-0.0101,-0.0219,0.0258,-0.0132,0.0262
2018-08-03,68505d6d34a7c6e6d373af42,2018-08-03,510500,4.392,1617068,852363872.0,-1.01,2025-06-17 02:07:41.174,4.521400000000001,4.60295,4.846983333333332,-0.056610724520724354,-0.04436586627768668,29.951690821256108,0.09014051895722157,-0.0018690250454294066,-0.0219,0.0258,-0.0132,0.0262,0.0043
2018-08-06,68505d6d34a7c6e6d373af43,2018-08-06,510500,4.296,1777186,915209280.0,-2.19,2025-06-17 02:07:41.174,4.4584,4.5901499999999995,4.829650000000001,-0.07417403535338529,-0.05032750009282641,26.533523537803205,0.1130269064379349,0.09901748102120633,0.0258,-0.0132,0.0262,0.0043,0.0065
2018-08-07,68505d6d34a7c6e6d373af44,2018-08-07,510500,4.407,1261550,653230768.0,2.58,2025-06-17 02:07:41.174,4.4155999999999995,4.5816,4.8146,-0.07823447506155556,-0.05590889508657225,37.64258555133081,0.1202324065255686,-0.29014183096198143,-0.0132,0.0262,0.0043,0.0065,-0.0051
2018-08-08,68505d6d34a7c6e6d373af45,2018-08-08,510500,4.349,896672,466982576.0,-1.32,2025-06-17 02:07:41.174,4.3762,4.57465,4.797716666666667,-0.085150950900589,-0.0617573062493756,36.80297397769519,0.1295816243469852,-0.2892299155800404,0.0262,0.0043,0.0065,-0.0051,-0.0207
2018-08-09,68505d6d34a7c6e6d373af46,2018-08-09,510500,4.463,1351365,715044160.0,2.62,2025-06-17 02:07:41.174,4.3814,4.566599999999999,4.7829500000000005,-0.08050544392660708,-0.0655069337848219,40.90382387022018,0.13134342289138098,0.5070895489097462,0.0043,0.0065,-0.0051,-0.0207,-0.0091
2018-08-10,68505d6d34a7c6e6d373af47,2018-08-10,510500,4.482,698826,371617536.0,0.43,2025-06-17 02:07:41.174,4.3994,4.5589,4.769083333333333,-0.07443269123842544,-0.06729208527554262,39.71631205673764,0.13157463361342964,-0.48287398297277195,0.0065,-0.0051,-0.0207,-0.0091,-0.0186
2018-08-13,68505d6d34a7c6e6d373af48,2018-08-13,510500,4.511,1091477,580665728.0,0.65,2025-06-17 02:07:41.174,4.442400000000001,4.5524000000000004,4.755116666666667,-0.06651321045721748,-0.06713631031187758,35.768261964735544,0.13051210873439148,0.5618723401819623,-0.0051,-0.0207,-0.0091,-0.0186,0.0058
2018-08-14,68505d6d34a7c6e6d373af49,2018-08-14,510500,4.488,534976,285635248.0,-0.51,2025-06-17 02:07:41.174,4.458600000000001,4.54555,4.739750000000001,-0.06138526157784252,-0.06598610056507057,34.68137254901963,0.1300957036386863,-0.5098604917923144,-0.0207,-0.0091,-0.0186,0.0058,0.0105
2018-08-15,68505d6d34a7c6e6d373af4a,2018-08-15,510500,4.395,883912,465547600.0,-2.07,2025-06-17 02:07:41.174,4.4678,4.5352,4.722449999999999,-0.06408689409026547,-0.06560625927010955,32.15909090909092,0.1335564536657479,0.6522460820672329,-0.0091,-0.0186,0.0058,0.0105,-0.0067
2018-08-16,68505d6d34a7c6e6d373af4b,2018-08-16,510500,4.355,823438,428626608.0,-0.91,2025-06-17 02:07:41.174,4.4462,4.52485,4.7057166666666665,-0.06866410595509453,-0.06621782860710654,31.620111731843608,0.13926887096919416,-0.06841631293612938,-0.0186,0.0058,0.0105,-0.0067,0.0051
2018-08-17,68505d6d34a7c6e6d373af4c,2018-08-17,510500,4.274,713811,368239760.0,-1.86,2025-06-17 02:07:41.174,4.4046,4.50755,4.687916666666667,-0.07792928213460382,-0.068560119312606,31.33997785160578,0.14804105938265585,-0.1331332777938351,0.0058,0.0105,-0.0067,0.0051,-0.0039
2018-08-20,68505d6d34a7c6e6d373af4d,2018-08-20,510500,4.299,1421923,724264464.0,0.58,2025-06-17 02:07:41.174,4.3622,4.4897,4.671766666666667,-0.082305938319295,-0.0713092831139438,32.461873638344215,0.1506984091697608,0.9920160938960032,0.0105,-0.0067,0.0051,-0.0039,0.0259
2018-08-21,68505d6d34a7c6e6d373af4e,2018-08-21,510500,4.344,759995,393047296.0,1.05,2025-06-17 02:07:41.174,4.3334,4.4700500000000005,4.656533333333333,-0.0812072394518113,-0.07328887438151731,38.62612612612613,0.14213391572731876,-0.46551606521590827,-0.0067,0.0051,-0.0039,0.0259,0.0011
2018-08-22,68505d6d34a7c6e6d373af4f,2018-08-22,510500,4.315,543384,279892992.0,-0.67,2025-06-17 02:07:41.174,4.3174,4.4489,4.64195,-0.08173438718296389,-0.07497797694180663,42.45049504950496,0.13121613347523514,-0.2850163487917684,0.0051,-0.0039,0.0259,0.0011,-0.0054
2018-08-23,68505d6d34a7c6e6d373af50,2018-08-23,510500,4.337,1033252,533452784.0,0.51,2025-06-17 02:07:41.174,4.3138,4.430300000000001,4.629783333333333,-0.07946096290186677,-0.07587457413381866,46.49681528662417,0.11811818345681509,0.9015134784977106,-0.0039,0.0259,0.0011,-0.0054,-0.0156
2018-08-24,68505d6d34a7c6e6d373af51,2018-08-24,510500,4.32,652082,336202656.0,-0.39,2025-06-17 02:07:41.174,4.323,4.412100000000001,4.616316666666667,-0.07813037734941997,-0.07632573477693892,51.69971671388102,0.10419207970697131,-0.3689032298026038,0.0259,0.0011,-0.0054,-0.0156,-0.0113
2018-08-27,68505d6d34a7c6e6d373af52,2018-08-27,510500,4.432,1122634,588702096.0,2.59,2025-06-17 02:07:41.174,4.349600000000001,4.40315,4.605733333333333,-0.0672630481861125,-0.07451319745877363,51.7680339462518,0.09332922766647982,0.7216147662410555,0.0011,-0.0054,-0.0156,-0.0113,0.0049
2018-08-28,68505d6d34a7c6e6d373af53,2018-08-28,510500,4.437,761710,402083824.0,0.11,2025-06-17 02:07:41.174,4.3682,4.39395,4.595249999999999,-0.05758336809308151,-0.07112723158563522,56.72782874617739,0.0786367230402289,-0.32149747825203945,-0.0054,-0.0156,-0.0113,0.0049,0.0074
2018-08-29,68505d6d34a7c6e6d373af54,2018-08-29,510500,4.413,829122,435329536.0,-0.54,2025-06-17 02:07:41.174,4.3878,4.387300000000001,4.582883333333333,-0.05125788234391937,-0.06715336173729206,45.567375886524836,0.0702814642029145,0.08850087303566978,-0.0156,-0.0113,0.0049,0.0074,-0.0136
2018-08-30,68505d6d34a7c6e6d373af55,2018-08-30,510500,4.344,946639,492243072.0,-1.56,2025-06-17 02:07:41.174,4.389200000000001,4.38265,4.569466666666667,-0.051222155533677594,-0.06396712049656916,38.76221498371334,0.06989561766234145,0.14173668048851673,-0.0113,0.0049,0.0074,-0.0136,-0.0047
2018-08-31,68505d6d34a7c6e6d373af56,2018-08-31,510500,4.295,833794,428312880.0,-1.13,2025-06-17 02:07:41.174,4.384200000000001,4.3778,4.555700000000001,-0.05451926808367347,-0.06207755001399003,32.96529968454256,0.07252846990904684,-0.11920594862455491,0.0049,0.0074,-0.0136,-0.0047,-0.0016
2018-09-03,68505d6d34a7c6e6d373af57,2018-09-03,510500,4.316,1363577,694676848.0,0.49,2025-06-17 02:07:41.174,4.361,4.3788,4.5433666666666666,-0.0548059600463926,-0.06062323202047054,36.392405063291086,0.07147145179042987,0.6353883573160757,0.0074,-0.0136,-0.0047,-0.0016,-0.016
2018-09-04,68505d6d34a7c6e6d373af58,2018-09-04,510500,4.348,987881,511348992.0,0.74,2025-06-17 02:07:41.174,4.3432,4.375850000000001,4.5321,-0.05185330035853486,-0.0588692456880834,45.884413309982506,0.07146384805568777,-0.27552239440823656,-0.0136,-0.0047,-0.0016,-0.016,-0.0014
2018-09-05,68505d6d34a7c6e6d373af59,2018-09-05,510500,4.289,915344,472137824.0,-1.36,2025-06-17 02:07:41.174,4.3184,4.372850000000001,4.5191333333333334,-0.05365559490099958,-0.057826515530666645,44.40677966101689,0.07386921230319711,-0.07342686011776722,-0.0047,-0.0016,-0.016,-0.0014,-0.0033
2018-09-06,68505d6d34a7c6e6d373af5a,2018-09-06,510500,4.269,795864,407488960.0,-0.47,2025-06-17 02:07:41.174,4.3034,4.363149999999999,4.507083333333333,-0.05605163085420184,-0.05747153859537369,49.52741020793951,0.07414514570460971,-0.13053016133825102,-0.0016,-0.016,-0.0014,-0.0033,0.006
2018-09-07,68505d6d34a7c6e6d373af5b,2018-09-07,510500,4.262,1183112,606385872.0,-0.16,2025-06-17 02:07:41.174,4.296799999999999,4.35215,4.495050000000001,-0.05784850653429707,-0.05754693218315837,46.37964774951068,0.0718692343223715,0.4865755958304434,-0.016,-0.0014,-0.0033,0.006,-0.0112
2018-09-10,68505d6d34a7c6e6d373af5c,2018-09-10,510500,4.194,949761,477852368.0,-1.6,2025-06-17 02:07:41.174,4.272399999999999,4.3363,4.483416666666667,-0.06402157430036404,-0.05884186060659951,35.95505617977523,0.06992183605908209,-0.1972349194328179,-0.0014,-0.0033,0.006,-0.0112,-0.0125
2018-09-11,68505d6d34a7c6e6d373af5d,2018-09-11,510500,4.188,1143449,571552816.0,-0.14,2025-06-17 02:07:41.174,4.240399999999999,4.3213,4.477033333333334,-0.06860706529314697,-0.060794901543909007,37.57338551859091,0.0678125124301072,0.20393341061593384,-0.0033,0.006,-0.0112,-0.0125,0.0154
2018-09-12,68505d6d34a7c6e6d373af5e,2018-09-12,510500,4.174,764076,382325280.0,-0.33,2025-06-17 02:07:41.174,4.2174,4.31025,4.469716666666667,-0.07253464866021986,-0.06314285096717118,33.797216699801226,0.07298008019481186,-0.3317795546631288,0.006,-0.0112,-0.0125,0.0154,0.0123
